detail_link,name,date,location,info
https://xn--ok0b236bp0a.com/place/28056,매직 미디어쇼 폴리팝(두들팝ver.2),2023.12.02 ~ 2024.12.31,부산 기장군 진행중,"롯데월드 어드벤처 부산 ‘브러쉬씨어터 전용관’ GRAND OPEN! 〈두들팝〉, 〈드래곤하이〉, 〈슈퍼클로젯〉 제작사 믿고 보는 브러쉬씨어터가 ‘부산’에 상륙했다! 매직 미디어쇼 〈폴리팝(두들팝ver.2)〉에선 프로젝션 맵핑과 연극의 환상적 인터렉션과 호기심을 자극하는 도형프레임놀이! 그리고 다양한 장난감으로 떠나는 상상여행을 즐길 수 있다."
https://xn--ok0b236bp0a.com/place/27904,<청와대 국민과 함께> 영상전시,2023.12.28 ~ 2024.12.05,서울 종로구 진행중,"청와대 영빈관은 미디어 파사드 전시관으로 변한다. 12월 28일(목)부터 2024년 1월 5일(금)까지 청와대 영빈관 외벽에 미디어 파사드 작품 <열두 개의 빛> 전시를 개최한다. 이 전시는 청와대 역사를 기반으로, 현대사의 격랑 속에서 살아왔던 사람들의 고뇌와 좌절, 미래를 위한 노력과 기대를 함축하면서 동시에 이를 바라보는 현재 우리의 시선을 미디어아트 방식으로 보여준다. 화려한 영상과 함께 아름다운 음악 선율도 이어진다. 한국예술종합학교는 이번 전시를 위한 음악을 작곡, 연주했다. 특히 대규모 첨단기술이 동원된 만큼 청와대 건축물을 활용한 역대 전시 중 가장 주목할 만한 전시가 될 것으로 보인다. 미디어 파사드 전시와 연계해 국민들의 새해 소망 등을 영빈관 외벽에 영상으로 <국민 희망 메시지> 행사도 함께 진행한다."
https://xn--ok0b236bp0a.com/place/3847,수문장 교대의식,2024.01.01 ~ 2024.12.31,서울 종로구 진행중,2002년부터 이어져오고 있는 경복궁 수문장 교대의식은 조선시대 왕실 호위문화를 상징하는 대표적인 전통문화행사이다. ‘조선왕조실록’ 예종(睿宗) 1년(1469) 수문장제도의 시행 기록을 역사적 근거로 하여 재구성된 이 행사는 당시의 복식 및 무기 등을 복원하여 조선 전기(前期) 군인들의 모습을 생생하게 재현하는 것에 초점을 맞추고 있다.
https://xn--ok0b236bp0a.com/place/25933,남산봉수의식 등 전통문화 재현행사,2024.01.01 ~ 2024.12.31,서울 종로구 진행중,"- 보신각 타종행사 : 시민과 함께하는 천년의 종소리! 매일 정오에 타종하는 보신각 상설타종행사는 시민 여러분이 함께 참여하는 행사이다. 가족, 친구, 연인과 함께 신청하여 타종의 감동을 느낄 수 있다. (※매주 월요일 제외, 화요일은 외국인 참여 프로그램 실시)
- 남산봉수대 봉화의식 : 남산봉수대는 조선시대에 전국의 봉화대에서 올라오는 봉화를 최종적으로 집결해 상황을 도성에 알리는 중요한 통신수단 이였다. 남산봉수대에 오셔서 남산봉수의식과 역사 해설 안내를 들어볼 수 있다.
- 사물놀이공연 및 전통무예시범 : 서울 남산타워 팔각정 광장에서 사물놀이 공연 및 전통무예시범을 관람하고 직접 체험해보는 전통문화 재현행사이다."
https://xn--ok0b236bp0a.com/place/3804,안산별빛마을 애니멀 & 하트빌리지 빛축제,2024.01.01 ~ 2024.12.31,경기도 안산시 진행중,"빛과 자연, 그리고 그 속에서 무르익는 추억과 사랑을 선사하는 안산별빛마을에서 <2024 안산별빛마을 애니멀 & 하트빌리지 빛축제>를 개최한다. 도심 속 아름다운 빛의 숲에서 열리는 빛의 축제는 별빛이 내린 사계절 빛의 정원과 200여 마리의 실사이즈 동물 조형물들, 그리고 SNS에서 핫한 인생샷과 추억을 남길 수 있는 포토존들로 가득하다."
https://xn--ok0b236bp0a.com/place/3634,김포 불꽃크루즈,2024.01.01 ~ 2024.12.31,경기 김포시 진행중,크루즈 위에서 즐기는 가장 가까운 불꽃축제! 국내 최대규모의 선상불꽃축제로 매주 토요일 저녁 아라김포여객터미널에서 출항한다. 다양한 선상공연과 아라뱃길의 야경 감상 그리고 피날레 ‘음악불꽃쇼’가 진행된다.
https://xn--ok0b236bp0a.com/place/3648,여수 야경불꽃크루즈,2024.01.01 ~ 2024.12.31,전남 여수시 진행중,"여수밤바다의 아름다운 야경과 함께 즐기는 로맨틱 불꽃축제. 음악이 흐르고 밤하늘은 형형색색 눈부신 불꽃으로 물드는, 사랑하는 사람에게 꼭 한번 보여주고 싶은 감동적인 불꽃쇼이다."
https://xn--ok0b236bp0a.com/place/3530,별빛이 흐르는 정원,2024.01.01 ~ 2024.12.31,경기 파주시 진행중,"퍼스트가든은 아름다운 조명으로 정원을 장식한 별빛축제를 365일 연중무휴 운영한다. 일몰과 함께 정원 전체에 조명이 켜지면 낮에는 볼 수 없던 색다른 모습의 정원을 관람할 수있다. 자수화단의 환상적인 별빛, 토스카나 광장의 이국적인 별빛, 로즈가든의 정열적인 별빛은 추위로 얼어붙은 겨울밤을 녹이고 로맨틱한 겨울밤 분위기를 자아낸다. '별빛이 흐르는 정원'을 슬로건으로 은하수를 담은 별자리 여행처럼 더 화려하고 볼거리가 많은 정원이 관광객을 맞이하며, 약 2만평 규모의 부지에 정원마다 다른 주제로 사계절의 대표 별자리를 비롯한 다양한 별자리가 지상에 내려앉은 모습을 볼 수 있다. 퍼스트가든 별빛축제는 사계절을 담아낸 다양한 별자리 정원 뿐 아니라 생명과 희망을 담은 바오밥나무 별빛, 나비정원 별빛 등 각 정원마다 스토리를 담아낸 별빛테마정원과 곳곳마다 별빛황금마차, 별빛아이캐릭터 등 볼거리와 포토존으로 구성하여 연인과 가족들의 눈을 즐겁게 해줄 예정이다. 2023-2024 퍼스트가든 빛축제는 작년에 비해 조명이 더 추가되어 더욱 화려한 정원을 뽐내고 있다. 그 외에 퍼스트가든은 레스토랑, 웨딩홀, 놀이시설, 체험학습, 기프트샵, 썰매장, 챌린지 코스 등 다양한 편의, 놀이시설을 갖추고 있어 단순한 정원 관람 뿐 아니라 종합테마파크로서의 모습을 갖추고 있다."
https://xn--ok0b236bp0a.com/place/3451,허브아일랜드 불빛동화축제,2024.01.01 ~ 2024.12.31,경기 포천시 진행중,"잃어버린 동심을 만날 수 있는 시간! 매일 밤, 작은 불빛들이 만들어내는 동화 같은 세상은 누구에게나 잊지 못할 추억을 선사하며, 누구나 불빛세상의 주인공으로 만들어줄 아름다운 불빛야경이 준비되어 있다. 허브아일랜드 불빛동화축제는 우리를 동화 속 세상으로 초대한다. 결코 꺼지지 않는 불빛들의 네버엔딩스토리를 만나보자! 1~3월까지는 '핑크, 빛으로 말하다' 테마를 가지고 핑크빛의 사랑 메세지를 더한다."
https://xn--ok0b236bp0a.com/place/27734,한국의집 고호재,2024.01.01 ~ 2024.12.31,서울 중구 진행중,"고호재는 한국의집에서 선보이는 프리미엄 궁중다과 브랜드로 '옛 것을 좋아하는 이들의 집'이라는 뜻을 담고 있다. 사계절의 맛과 색을 다과상에 올려내는 고호재는 봄, 여름, 가을, 겨울의 계절별 제철 재료로 만들어낸 정성스러운 다과를 맛볼 수 있는 고품격 체험 프로그램이다. 체험객은 전통 한옥인 한국의집에서 고즈넉한 분위기를 즐기며 1인 다과상과 계절별로 제공되는 단품 메뉴(여름의 빙수, 겨울의 죽 등)를 맛볼 수 있다. 푸르른 녹음이 짙은 한국의집에서의 다과 체험은 전통의 멋과 맛을 즐기는 체험객들에게 색다른 즐거움을 제공한다."
https://xn--ok0b236bp0a.com/place/3493,서울랜드 불빛축제 루나파크,2024.01.01 ~ 2024.12.31,경기 과천시 진행중,"서울랜드 빛축제 '루나파크'는 서울에서 가장 가까운 빛 축제로, 매일 밤 서울랜드의 28만 2250㎡의 넓은 공간 전체가 거대한 빛의 공연장으로 새롭게 변신해 환상적인 분위기의 라이트닝 공연이 펼쳐진다. 서울랜드의 상징 '지구별'에서는 3D맵핑과 음악이 어우러진 공연이 펼쳐진다. 특히 6m 크기의 국내 최대규모 미러볼이 등장해 빛축제의 하이라이트를 선보인다. 또한 강렬한 음악과 조명, 풀 컬러 레이저가 어우러진 레이저쇼도 관람할 수 있다. 로맨틱가든에서는 웨딩을 테마로 한 가제보와 대형 LED꽃이 형형색색 빛으로 낭만적인 분위기를 더한다. 여기에 공원 곳곳 위치한 보름달 실루엣, 초승달 등 다양한 포토존은 관람객들이 인생샷을 남기기에 충분하다."
https://xn--ok0b236bp0a.com/place/26554,생생국가유산 중랑구 체험학습 (생생문화재),2024.01.03 ~ 2024.12.07,서울 중랑구 진행중,"본 프로그램은 일제강점기 독립운동가인 서동일, 오재영, 서광조 선생님과 독립운동을 소재로 구성되었다. 망우역사문화공원, 봉수대공원을 중심으로 프로그램이 진행된다. 독립군 암호 쓰기와 해석 등 미션활동, 퀴즈활동이 진행된다. 프로그램의 대상은 '초등학생 또는 유아를 동반한 가족'이다. 최대 30명 참여 가능하다. 망우역사문화공원에서 진행하는 프로그램은 총 2종이다. 비밀결사 조직하기 등, 독립운동가가 실제 활동하였던 방식으로 미션을 수행한다. 독립운동가 묘역도 답사한다. 봉수대공원에서 진행하는 프로그램은 총 2종이다. 여러가지 연락 방법에 대한 체험, 독립운동에서도 사용된 봉수대에 대해서 배운다."
https://xn--ok0b236bp0a.com/place/27963,숭례문 파수의식 / 원데이! 파수군,2024.01.06 ~ 2024.12.14,서울 중구 진행중,"파수(把守)란 도성(都城)을 수비하는 것으로 조선시대 중요한 군례의식의 하나였다. 조선시대 도성수비는 가장 중요한 문제였으며, 특히 선조 때 임진왜란과 병자호란 등을 겪으면서 심각한 문제로 대두되었다. 파수의식은 인정(人定)과 파루(罷漏)에 도성문을 열고 닫는 도성문 개폐의식과 순라의식 등을 연결하는 조선시대 군례의식으로 중앙군제 중 그 위치와 역할 등을 고려해보면 궁성을 수위하는 것 못지않게 중요한 의식이라 볼 수 있다."
https://xn--ok0b236bp0a.com/place/3839,토요명품,2024.01.06 ~ 2024.12.28,서울 서초구 진행중,"전통춤과 음악, 노래를 골고루 감상할 수 있는 다채로운 토요상설 무대가 펼쳐진다. 애호가를 위한 악·가·무 종합프로그램, 청소년, 초보자를 위한 해설이 있는 프로그램, 전문가의 해설이 있는 유네스코 지정 인류무형문화유산 프로그램 등 맞춤형 프로그램들로 마련되어 있다."
https://xn--ok0b236bp0a.com/place/3539,서창별빛거리,2024.02.01 ~ 2024.12.31,인천 남동구 진행중,서창별빛거리는 2019년부터 시작하여 2023년 5회째를 맞는 지역특화 관광축제이다. 서창2지구 회전교차로 일원에 겨울과 크리스마스에 어울리는 별빛거리를 조성하여 지역주민과 관광객들에게 볼거리를 선사하고 연말연시에 따뜻한 위로와 희망을 전하고 있다.
https://xn--ok0b236bp0a.com/place/3826,청도 프로방스 빛축제,2024.02.19 ~ 2024.11.17,경북 청도군 진행중,"1996년 청도 테마랜드로 오픈하였다. 2012년 청도프로방스 포토랜드로 새롭게 단장하여 여러분을 맞이한지 10년이 흘렀다. 프랑스의 정감있는 프로방스마을을 청도에 그대로 재현하였다. 투명한 햇살 아래 무르익은 포도, 광활하게 펼쳐진 보랏빛의 라벤더, 풍요로운 대자연 속에 독특한 문화와 예술이 살아 숨 쉬는 그 곳은 바로 프랑스 남동부 지역의 프로방스 마을이다. 고흐, 세잔, 샤갈, 마티스 등이 사랑한 그 곳 프로방스 마을로의 로맨틱한 여행과 빛축제를 즐길수 있는 곳이다. 낮에는 100여가지 다양한 포토존과 아기자기한 소품, 예쁜 집들이 여러분을 맞이하고 어둠이 내리면 눈부시게 빛나는 빛 축제로 변신하는 곳이다."
https://xn--ok0b236bp0a.com/place/27802,구팔일 댕댕이 레이싱!,2024.03.02 ~ 2024.12.31,제주도 제주시 진행중,반려견 액티비티 축제 ‘구팔일 댕댕이 레이싱!’을 즐길 수 있다. 제주 반려동물동반여행 필수코스가 된 9.81파크의<반려견과 함께 981패키지 Presented by 설채현>가 3월부터 정식 프로그램으로 운영된다.
https://xn--ok0b236bp0a.com/place/2624,부산국제매직페스티벌,2024.03.23 ~ 2024.12.15,부산 남구 진행중,"부산국제매직페스티벌은 2006년부터 시작되어 문화콘텐츠 산업의 떠오르는 블루오션인 ‘매직’을 테마로 한 국내 100만 매직 매니아의 꿈의 축제인 국내 유일 세계 최대 규모의 마술 페스티벌이다. 올해 12월까지 진행되는 제19회 부산국제매직페스티벌에는 매직 판타지아 시즌2, 매직서커스[봄], 매직컨벤션, 제6회 버스킹챔피언십, 매직서커스[가을], 크리스마스특집 매직갈라쇼 등 다양한 행사들이 준비되어있다."
https://xn--ok0b236bp0a.com/place/28065,空間 : 삶과 불교미술이 만나다.,2024.04.01 ~ 2024.12.31,제주도 서귀포시 진행중,"조선시대는 숭유억불(崇儒抑佛)이 국시였다. 그러나 임진왜란 기간에 의승군(義僧軍)이 참전하여 전쟁의 분위기를 반전시키면서 불교와 스님에 대한 왕실과 사대부의 인식이 크게 바뀌었다. 이러한 인식의 변화는 불교가 모든 사회 구성원들이 믿는 종교가 되는 계기가 되었고, 일반인이나 노비들까지 신자가 되면서 불교의 대중화가 이루어진다. 불교계는 임진왜란으로 인해 전국 대부분의 사찰이 불에 타고 불교문화재가 왜구에 의해 약탈되거나 파손되는 등 많은 피해를 입는다. 전쟁이 끝나고 사찰의 중건과 중수가 본격적으로 이루어졌지만, 전각을 세우고 불상, 불화, 범종 등을 갖추는 일은 쉬운 불사(佛事)가 아니었다. 그럼에도 불구하고 스님들의 원력과 신자들의 후원으로 전국적으로 사찰이 정비되어 17세기 전반부터 사찰의 중건과 중수, 불상과 불화의 조성, 공예품 제작이 활발하게 이루어진다. 그러나 일제강점기와 한국전쟁을 거치면서 또다시 많은 불교문화재들이 소실되거나 제자리를 떠나게 되었다. 제5관에서는 이러한 과정을 거쳐 보존되어온 많은 불교유물들이 전시되어 한국미술의 아름다움을 느낄 수 있다."
https://xn--ok0b236bp0a.com/place/15660,서울거리공연 구석구석 라이브,2024.04.01 ~ 2024.11.30,서울 용산구 진행중,"2024 서울거리공연 구석구석라이브는 서울 전역 50곳의 장소에서 진행되는 거리 공연이다. 문화 예술을 통해 시민들에게 일상의 이벤트를 가져다주고, 다양한 문화공연 향유 기회를 확대하기 위해 진행되며 공개모집을 통해 선발된 150팀의 아티스트들이 11월 말까지 서울의 다양한 장소에서 공연을 진행할 예정이다."
https://xn--ok0b236bp0a.com/place/2361,2024 웅진성 수문병 근무 교대식,2024.04.01 ~ 2024.11.30,충청남도 공주시 진행중,"2015년 유네스코 세계문화유산에 등재된 백제역사유적지구 중 공산성을 배경으로 펼쳐지는 ‘웅진성 수문병 근무교대식’은 철저한 역사적 고증 아래 제작된 의상과 소품을 활용하여 당시 왕성을 호위하던 수문병의 근무를 재현한다. 혹서기인 6월 둘째 주부터 8월 말까지 제외하고 4월부터 11월까지 매주 토,일요일에 진행된다."
https://xn--ok0b236bp0a.com/place/28036,APAP 작품투어,2024.04.02 ~ 2024.11.30,경기 안양시 진행중,"안양시는 2005년부터 안양공공예술프로젝트(Anyang Public Art Project, 이하 APAP)를 통해 도시의 아름다운 숲과 하천, 일상생활 공간, 도로변 등에 공공예술작품을 설치하여 도시 전체를 지붕 없는 미술관으로 만들고 있다. 는 안양예술공원과 평촌 지역의 아름다운 숲과 하천, 도심 속 공원과 일상 공원을 작품해설사와 함께 걸으며 2005년부터 시작한 APAP의 1~7회까지의 공공예술작품을 감상하는 투어 프로그램이다. 안양의 역사와 도시문화를 품은 미술, 조각, 건축, 디자인, 퍼포먼스 등 다양한 공공예술작품 이야기를 전달한다."
https://xn--ok0b236bp0a.com/place/27499,한국민속촌 조선살인수사,2024.04.06 ~ 2024.11.10,경기 용인시 진행중,관람객이 직접 살인사건을 추리하는 추리 콘텐츠 ‘조선살인수사’를 11월 10일까지 금·토·일 및 공휴일 간 진행한다. ‘조선시대 살인사건’을 주제로 하는 이 콘텐츠는 관람객이 직접 암행어사가 되어 조선시대 살인사건의 범인을 찾아야 한다. 사또가 풀지 못한 살인사건 속 살해 방법을 찾아 사건의 범인을 추리하는 콘텐츠이다.
https://xn--ok0b236bp0a.com/place/2751,한국민속촌 야간개장 ‘달빛을 더하다’,2024.04.06 ~ 2024.11.10,경기 용인시 진행중,한국민속촌 야간개장은 조선시대의 사랑 이야기를 그린 전통 미디어아트 공연 ‘연분’을 중심으로 ▲야간 퍼레이드 ▲그림자 포토존 ▲초롱나무 ▲야간 어트랙션 등 다채로운 콘텐츠들이 준비되어 있다. 야간특별공연 ‘연분’의 공연영상은 SNS에서 조회수 1천만 이상을 기록하며 전국적으로 큰 인기를 끌고 있다.
https://xn--ok0b236bp0a.com/place/27501,"한국민속촌 살귀옥, A Haunted Prison",2024.04.06 ~ 2024.11.10,경기도 용인시 진행중,"‘살귀옥’은 무당 이화가 장악한 신당골이 귀굴로 변한 지 5년째 되는 해, 신당골 고갯마루에 악귀에 빙의된 살귀들이 살고 있다는 소문으로 시작된다. 소문 속 살귀들의 정체를 밝히기 위해 체험자들은 퇴마술사가 돼 살귀들의 세상으로 들어가지만, 도망칠 수 없는 극한의 공포를 경험할 수 있다. 체험코스는 총 8개로 나뉘며, 체험 진행에는 15분 정도가 소요된다. 체험자들은 내자원 뒤의 피가 묻어있는 길로 상상력을 자극하는 심리적 공포를 안고 출발한다. 약 400m의 국내 최장 야외코스에서는 덫을 놓아 사람을 사냥하는 등 기괴한 공간 연출로 무언가 나타날 것 같은 두려움을 느낄 수 있다. 지하로 내려가는 미로 구간에서는 문을 열어야만 나아갈 수 있어 극악의 공포를 느끼게 된다. 일부 구간은 도망칠수록 갇혔다는 공포 때문에 폐쇄공포증이 유발될 수 있어 주의가 필요하다. ‘살귀옥’은 전작의 공포체험보다 공포 수위가 높아 만 13세 이상부터 체험할 수 있으며, 노약자, 임산부, 심장질환자는 참여할 수 없다. 체험코스 마지막 구간에서는 직접 금줄을 만들어 살귀들을 봉인하는 이벤트에 참여하고 리워드도 받아 갈 수 있다."
https://xn--ok0b236bp0a.com/place/2117,2024 안성 남사당 상설공연 '곰뱅이텄다',2024.04.06 ~ 2024.11.24,경기 안성시 진행중,"2003년부터 매년 한해도 거름없이 진행한 안성시의 대표 문화콘텐츠이다. 2023년 기준 66회 진행하였으며 14,466명의 관람객이 공연장을 찾았다. 올해는 작년과 달리 안성시립 남사당 바우덕이 풍물단원이 직접 연출 기획한 공연으로써 한층 신명나는 공연을 선보인다. 안성 남사당 상설공연이 진행되는 안성남사당 공연장은 안성맞춤랜드 내에 위치하여 있다. 따라서 공연 관람 전후에 공예문화단지, 천문과학관, 사계절 썰매장, 박두진문학관 등 다양한 체험을 함께 할 수 있다."
https://xn--ok0b236bp0a.com/place/27423,2024 고흥 녹동항 드론쇼,2024.04.13 ~ 2024.11.30,전라남도 고흥군 진행중,"천혜의 경관을 가진 고흥에서 매주 토요일 저녁, 밤하늘을 비출 드론쇼가 진행된다! 반짝이는 드론이 특별한 순간과 여운을 선사한다. 드론쇼와 함께 보이는 소록대교와 녹동항 그리고 소록도 등 완벽한 힐링여행을 위한 전남 최대 드론쇼에 여러분을 초대한다.
※ 기상상황 등에 따라 공연 일정 변경 가능"
https://xn--ok0b236bp0a.com/place/28010,한강역사탐방,2024.04.15 ~ 2024.11.30,서울 영등포구 진행중,"한강역사탐방' 프로그램은 한강 경관 및 역사·문화자원을 감상·공유하는 매력적인 관광해설과 교육을 제공하여 시민 및 관광객에게 한강변을 체험·감상 한다. 또한 체험활동 등 시민들이 능동적으로 참여하고 직접 경험할 수 있는 다양한 콘텐츠를 개발하여 일상 속에서 즐기는 한강 역사문화를 활성화하고자 한다. 탐방객은 정해진 코스를 따라 한강 유역 및 인근 문화유산을 거닐며 한강해설사의 해설을 듣는다. 한강역사탐방은 주간 16개 코스, 야간 2개 코스, 총 18개 코스로 운영되며, 탐방객은 해당 코스를 거닐며 해당 코스와 관련된 한강의 역사를 탐방할 수 있다."
https://xn--ok0b236bp0a.com/place/28215,2024 서울야외도서관 : 책읽는 서울광장,2024.04.18 ~ 2024.11.10,서울 중구 진행중,"‘2024 서울야외도서관 책읽는 서울광장’은 도시의 사람들을 안아주며 생동감이 가득한 ‘도시의 거실’로 새롭게 돌아왔다. 서울광장을 찾는 시민 누구나 잔디광장에서 11개의 상징적인 서가를 통해 서울도서관이 큐레이션한 다양한 테마의 책을 자유롭게 빌려 읽을 수 있는 열린 도서관이다. 평일에는 인근 직장인에게 도심 속 힐링 공간을, 주말에는 부모와 아이 모두가 행복한 독서문화의 공간을 마련되어 특히 올해는 기존의 독서 공간 제공을 넘어 서울을 대표하는 ‘문화플랫폼’으로 업그레이드하여 운영한다. 또한, 한여름에도 시민들에게 끊김 없는 독서공간을 제공하기 위해 휴장이 아닌 운영시간을 야간(16시~21시)으로 조정해 ‘서울야외밤도서관’으로 운영한다."
https://xn--ok0b236bp0a.com/place/27375,2024 서울야외도서관 : 광화문 책마당,2024.04.18 ~ 2024.11.10,서울 종로구 진행중,자연과 역사가 공존하는 광화문 책마당은 즐거움과 만남으로 경험으로 매일의 이야기를 새롭게 시작할 수 있는 도시의 신기루 같은 공간이다. 누구나 북악산을 배경으로 누워 다양한 주제 도서 5천 여권과 다채로운 공연예술 프로그램을 일상 속에서 즐길 수 있다.
https://xn--ok0b236bp0a.com/place/26194,2024 공연봄날,2024.04.23 ~ 2024.12.31,서울 중구 진행중,"학생들은 공연 보는 날, 공연계는 봄날! 공연봄날은 청소년기 학생들의 문화적 경험을 확장해 주고, 안정적인 관객층 확보와 공연 수요 확대를 통해 공연예술계를 지원하는 서울시의 대표적 문화예술 사업이다. 2021년 시범사업을 시작으로, 2022년부터 초등학생을 대상으로 본격 출범하여 올해 2024년에는 3년차를 맞이하면서 고등학생까지 대상을 확대하여 초중고등학생 문화공연 관람지원 사업의 제모습을 갖추게 되었다. 2024 공연봄날을 통해 학생들에게는 교실 밖 공연장에서 직접 공연을 관람하고 참여할 수 있는 값진 경험을, 공연계에는 평일 낮 청소년 관객과의 만남을 통한 밝은 활기를 선사할 것으로 기대된다."
https://xn--ok0b236bp0a.com/place/27270,낭만등불축제,2024.04.30 ~ 2025.05.01,경기도 남양주시 진행중,"서울 근교의 아름다운 수목원에서 열리는 낭만등불축제는 등불을 무료로 대여하여 방문객들에게 불빛축제를 즐길 수 있는 기회를 제공한다. 낮에는 족욕체험과 맨발체험, 제빵소와 카페가 마련된 수목원에서 특별한 경험을 제공하며, 저녁에는 불빛축제가 펼쳐진 아름다운 정원을 환상적으로 물들인다. 낭만적이고 힐링가득한 산들소리에서 등불과 함께 불빛축제를 즐길 수 있다."
https://xn--ok0b236bp0a.com/place/28074,제주민속촌 민속체험축제,2024.05.01 ~ 2024.12.31,제주도 서귀포시 진행중,"제주민속촌은 옛 제주의 모습을 간직한 '제주에서 가장 제주다운 곳'으로 19세기를 기준 연대로 산촌, 중산간촌, 어촌, 토속신앙을 비롯, 제주영문과 유배소등을전문가의 고증을 통해 구성한 박물관이다. 100여 채에 달하는 전통가옥은 옛 제주 사람들이 실제 거주하였던 가옥을 전시, 가옥 곳곳에는 민속공예장인들이 실제 입주, 작품관람 및 체험의 기회를 제공한다. 초대형 장기, 윷놀이, 굴렁쇠 돌리기, 투호 놀이, 제기차기 등 민속촌 곳곳에 다양한 민속체험 놀이가 준비되어있다. 계절에 따라 피는 꽃(유채꽃, 벚꽃, 메밀꽃, 수국, 동백꽃 등)과 전통 가옥, 그 속에서 즐기는 다양한 민속놀이 체험을 즐겨 볼 수 있다."
https://xn--ok0b236bp0a.com/place/2149,2024 문화가 흐르는 서울광장,2024.05.08 ~ 2024.11.30,서울 중구 진행중,시민들의 일상 속 문화 향유 기회를 제공하는 <2024 문화가 흐르는 서울광장>이 올해 5월부터 11월까지 약 7개월 간 서울광장에서 진행된다. 2024년 5월 8일 수요일에 개막 공연을 시작으로 버스킹 밴드 공연부터 인기가수까지! 다양한 장르의 공연들이 매월 진행 될 예정이다. 매월 진행되는 공연팀의 자세한 내용은 홈페이지를 통해 공지될 예정이다.
https://xn--ok0b236bp0a.com/place/27434,DMZ OPEN 페스티벌,2024.05.09 ~ 2024.11.16,경기 파주시 진행중,"2024년 DMZ OPEN 페스티벌이 다시 돌아왔다. DMZ OPEN은 닫힌 DMZ의 문을 열어 전문가부터 일반인 모두에게, 학술부터 스포츠, 예술까지 다양한 장르의 오픈을 상징하는 축제이다. 2024년 5월 9일부터 11월 16일까지, 경기도 DMZ에서 진행되며, 주요행사로는 'DMZ 느끼다' 전시·콘서트·국제음악제, 'DMZ 생각하다' 포럼·해커톤·강연·오픈랩, 그리고 'DMZ 걷다' 걷기·마라톤 등이 준비되어 있다."
https://xn--ok0b236bp0a.com/place/28199,42버스킹데이,2024.05.23 ~ 2024.11.20,서울 동작구 진행중,동작상권활성화를 위해 사당과 이수를 잇는 42길(동작상권활성화사업 4구역)에서 동작상권 이용객들을 대상으로 각 상권의 특색에 맞는 다채로운 거리예술과 스크래치 쿠폰 이벤트가 펼쳐진다. 가족과 함께 연인과 함께 방문하여 즐거운 추억 쌓는 시간 되길 바란다.
https://xn--ok0b236bp0a.com/place/28159,K-푸드 페스티벌 넉넉,2024.05.29 ~ 2025.05.31,서울 종로구 진행중,"'K-푸드 페스티벌 넉넉'은 한식의 다채로움과 이색적인 맛을 경험하며, 즐거운 시간을 보낼 수 있는 한식특화 음식 축제이다. 15대의 푸드트럭이 김치베이컨치즈전, 호두크림치즈 곶감말이, 김치·쌈장닭꼬치, 누룽지닭강정, 단호박식혜 등의 이색 한식을 선보이며, 주요 연휴 시즌에는 무대 라이브 공연, 수공예품 팝업스토어, 시민참여 이벤트 등이 진행될 예정이다. 서울 광화문역, 경복궁역 근처에 있으니, 가까운 도심에서 서울의 맛과 멋을 즐길 수 있다.
※ 세부정보는 인스타그램(@knockknock_festival) 또는 공식 홈페이지 참고
※ 우천 등 기상상황에 따라 휴장될 수 있으므로 방문 전 홈페이지 또는 인스타그램을 참고해 주세요."
https://xn--ok0b236bp0a.com/place/28198,문화가 있는 날 청춘마이크 충청권,2024.05.29 ~ 2024.12.01,대전 유성구 진행중,"문화가 있는 날 청춘마이크 충청권 '청춘개화, 모두 다 꽃이야'는 문화체육관광부가 주최하고 지역문화진흥원이 주관하는 지역과 일상에서 누리는 수준 높은 청년예술가 거리공연이다. 국민 문화 향유 기회를 확대하고, 열정과 재능이 있는 청년 예술가들에게 공연 기회 마련 및 홍보 지원, 청년 세대 간의 교류·협력의 경험을 통해 청년예술가로 성장 할 수 있도록 돕고 있다. 올해 청춘 마이크 충청권 공연은 충청도의 높은 자살률이라는 어두운 사회적 이슈를 모티브로 '청춘개화, 모두 다 꽃이야'라는 주제로 문화예술이 주는 치유의 역할을 통해 주민들을 위로하고 응원하는 메시지를 담아 정서적 돌봄과 즐거움이 넘치는 축제 현장이다."
https://xn--ok0b236bp0a.com/place/28552,남동 빛의 거리,2024.10.22 ~ 2025.12.31,인천 남동구 진행중,"남동 빛의 거리는 지역별 특색 있는 경관을 조성하여 다양한 볼거리를 제공하며, 뿐만 아니라 버스킹, 지역예술인 문화공연 등 다양한 즐길거리도 제공하고 있다. 빛의 거리는 지역주민과 관광객들에게 힐링과 삶의 여유를 선사하고 있다."
https://xn--ok0b236bp0a.com/place/14890,수원화성의 비밀,2022.01.01 ~ 2024.12.31,경기 수원시 진행중,스마트폰으로 수원화성 일원에서 진행하는 방탈출 게임 형식의 콘텐츠로 증강현실 등 다양한 정보통신기술과 역사를 직접 체험할 수 있는 관광 콘텐츠이다.
